155	h	0.020894
155	t	0.115283
155	n	0.226195
155	s	0.018640
155	e	0.065354
156	d	0.177480
156	o	0.139262
156	i	0.087772
156	r	0.072948
156	a	0.155734
156	h	0.175872
156	t	0.001792
156	n	0.009602
156	s	0.144233
156	e	0.035304
157	d	0.035043
157	o	0.128113
157	i	0.058209
157	r	0.152796
157	a	0.009474
157	h	0.177428
157	t	0.108640
157	n	0.065699
157	s	0.129768
157	e	0.134831
158	d	0.037830
158	o	0.064915
158	i	0.049514
158	r	0.258208
158	a	0.009507
158	h	0.249508
158	t	0.090059
158	n	0.116169
158	s	0.067344
158	e	0.056946
159	d	0.138984
159	o	0.021831
159	i	0.159382
159	r	0.044926
159	a	0.175796
159	h	0.064783
159	t	0.066572
159	n	0.059657
159	s	0.156315
159	e	0.111755
160	d	0.156621
160	o	0.021701
160	i	0.002434
160	r	0.075065
160	a	0.032169
160	h	0.204750
160	t	0.163071
160	n	0.101574
160	s	0.093589
160	e	0.149025
161	d	0.056660
161	o	0.068173
161	i	0.189443
161	r	0.064179
161	a	0.057390
161	h	0.053573
161	t	0.198634
161	n	0.058797
161	s	0.072041
161	e	0.181111
162	d	0.104357
162	o	0.094490
162	i	0.076545
162	r	0.052517
162	a	0.206815
162	h	0.002025
162	t	0.007249
162	n	0.198591
162	s	0.175831
162	e	0.081579
163	d	0.051919
163	o	0.262053
163	i	0.036218
163	r	0.001140
163	a	0.050753
163	h	0.133658
163	t	0.097498
163	n	0.068983
163	s	0.199327
163	e	0.098450
164	d	0.221101
164	o	0.061527
164	i	0.245811
164	r	0.002472
164	a	0.027537
164	h	0.060003
164	t	0.254071
164	n	0.079681
164	s	0.015617
164	e	0.032180
165	d	0.126235
165	o	0.064563
165	i	0.089699
165	r	0.065174
165	a	0.255186
165	h	0.013718
165	t	0.048457
165	n	0.232975
165	s	0.072197
165	e	0.031797
166	d	0.120927
166	o	0.169085
166	i	0.015081
166	r	0.052783
166	a	0.149746
166	h	0.139545
166	t	0.047573
166	n	0.084323
166	s	0.161820
166	e	0.059116
167	d	0.048716
167	o	0.134534
167	i	0.051900
167	r	0.175701
167	a	0.043332
167	h	0.177608
167	t	0.023954
167	n	0.068302
167	s	0.114666
167	e	0.161288
168	d	0.028275
168	o	0.107058
168	i	0.073295
168	r	0.256792
168	a	0.021035
168	h	0.219506
168	t	0.004339
168	n	0.142015
168	s	0.138436
168	e	0.009249
169	d	0.141793
169	o	0.062542
169	i	0.147814
169	r	0.012665
169	a	0.176439
169	h	0.026530
169	t	0.062930
169	n	0.064870
169	s	0.128534
169	e	0.175883
170	d	0.150266
170	o	0.087061
170	i	0.084439
170	r	0.056917
170	a	0.022285
170	h	0.115508
170	t	0.187205
170	n	0.031995
170	s	0.083611
170	e	0.180713
171	d	0.006575
171	o	0.058312
171	i	0.183474
171	r	0.123779
171	a	0.060183
171	h	0.091404
171	t	0.237157
171	n	0.045989
171	s	0.040486
171	e	0.152642
172	d	0.184171
172	o	0.028873
172	i	0.011990
172	r	0.089235
172	a	0.217051
172	h	0.026190
172	t	0.074077
172	n	0.195451
172	s	0.163705
172	e	0.009257
173	d	0.071277
173	o	0.167243
173	i	0.017692
173	r	0.105989
173	a	0.010866
173	h	0.226267
173	t	0.106200
173	n	0.065629
173	s	0.175329
173	e	0.053507
174	d	0.184234
174	o	0.070079
174	i	0.184124
174	r	0.091330
174	a	0.073442
174	h	0.113431
174	t	0.139551
174	n	0.083033
174	s	0.022125
174	e	0.038651
175	d	0.017282
175	o	0.076522
175	i	0.079243
175	r	0.078220
175	a	0.200416
175	h	0.051423
175	t	0.048563
175	n	0.275214
175	s	0.111611
175	e	0.061506
176	d	0.129067
176	o	0.131266
176	i	0.049452
176	r	0.054865
176	a	0.155409
176	h	0.162010
176	t	0.022096
176	n	0.091720
176	s	0.164660
176	e	0.039455
177	d	0.063650
177	o	0.186002
177	i	0.038963
177	r	0.119910
177	a	0.030707
177	h	0.172015
177	t	0.028251
177	n	0.021457
177	s	0.144994
177	e	0.194052
178	d	0.087770
178	o	0.045475
178	i	0.014586
178	r	0.333594
178	a	0.037664
178	h	0.184872
178	t	0.043200
178	n	0.069296
178	s	0.083548
178	e	0.099994
179	d	0.190500
179	o	0.018203
179	i	0.184789
179	r	0.057157
179	a	0.153077
179	h	0.016595
179	t	0.000025
179	n	0.090638
179	s	0.144585
179	e	0.144433
180	d	0.176895
180	o	0.082296
180	i	0.020068
180	r	0.054138
180	a	0.067462
180	h	0.210804
180	t	0.126585
180	n	0.049369
180	s	0.065065
180	e	0.147317
181	d	0.044349
181	o	0.021188
181	i	0.190465
181	r	0.089409
181	a	0.099211
181	h	0.073888
181	t	0.191842
181	n	0.027179
181	s	0.089363
181	e	0.173108
182	d	0.152081
182	o	0.103445
182	i	0.067318
182	r	0.068499
182	a	0.146541
182	h	0.066181
182	t	0.044302
182	n	0.158918
182	s	0.115438
182	e	0.077276
183	d	0.032822
183	o	0.174856
183	i	0.105062
183	r	0.019598
183	a	0.045088
183	h	0.227346
183	t	0.077446
183	n	0.067776
183	s	0.203475
183	e	0.046531
184	d	0.264300
184	o	0.077775
184	i	0.200227
184	r	0.050475
184	a	0.043685
184	h	0.004336
184	t	0.190680
184	n	0.029511
184	s	0.071160
184	e	0.067851
185	d	0.121246
185	o	0.089330
185	i	0.063887
185	r	0.000013
185	a	0.252072
185	h	0.050691
185	t	0.066531
185	n	0.208562
185	s	0.050062
185	e	0.097605
186	d	0.137933
186	o	0.118947
186	i	0.057976
186	r	0.085155
186	a	0.095858
186	h	0.163599
186	t	0.065035
186	n	0.046410
186	s	0.189022
186	e	0.040066
187	d	0.013521
187	o	0.136536
187	i	0.028775
187	r	0.116723
187	a	0.060201
187	h	0.190794
187	t	0.063399
187	n	0.028792
187	s	0.168871
187	e	0.192388
188	d	0.060745
188	o	0.065170
188	i	0.086942
188	r	0.276187
188	a	0.040984
188	h	0.216336
188	t	0.101557
188	n	0.069615
188	s	0.019058
188	e	0.063406
189	d	0.164563
189	o	0.011416
189	i	0.184636
189	r	0.014682
189	a	0.195731
189	h	0.035155
189	t	0.083581
189	n	0.058750
189	s	0.113346
189	e	0.138140
190	d	0.205107
190	o	0.032525
190	i	0.084509
190	r	0.100992
190	a	0.010606
190	h	0.145448
190	t	0.149908
190	n	0.008620
190	s	0.084861
190	e	0.177425
191	d	0.016896
191	o	0.029085
191	i	0.170759
191	r	0.001805
191	a	0.067260
191	h	0.023505
191	t	0.324352
191	n	0.091681
191	s	0.052818
191	e	0.221839
192	d	0.122534
192	o	0.049181
192	i	0.044541
192	r	0.080099
192	a	0.171596
192	h	0.050066
192	t	0.064942
192	n	0.144651
192	s	0.182334
192	e	0.090055
193	d	0.094413
193	o	0.210315
193	i	0.048473
193	r	0.023657
193	a	0.034568
193	h	0.144696
193	t	0.072055
193	n	0.107315
193	s	0.169074
193	e	0.095433
194	d	0.191423
194	o	0.063049
194	i	0.174189
194	r	0.038514
194	a	0.067181
194	h	0.087748
194	t	0.150470
194	n	0.061214
194	s	0.083954
194	e	0.082257
195	d	0.054049
195	o	0.154191
195	i	0.023041
195	r	0.014575
195	a	0.234877
195	h	0.136257
195	t	0.071055
195	n	0.265516
195	s	0.030131
195	e	0.016308
196	d	0.125353
196	o	0.146109
196	i	0.090420
196	r	0.042697
196	a	0.139651
196	h	0.187648
196	t	0.035500
196	n	0.078657
196	s	0.134147
196	e	0.019817
197	d	0.023743
197	o	0.178227
197	i	0.075379
197	r	0.130687
197	a	0.041289
197	h	0.180939
197	t	0.020291
197	n	0.091908
197	s	0.151683
197	e	0.105853
198	d	0.028067
198	o	0.051360
198	i	0.041193
198	r	0.304527
198	a	0.102022
198	h	0.209361
198	t	0.031164
198	n	0.063534
198	s	0.120646
198	e	0.048125
199	d	0.183063
199	o	0.058880
199	i	0.111138
199	r	0.070951
199	a	0.157475
199	h	0.020917
199	t	0.013072
199	n	0.070742
199	s	0.109531
199	e	0.204231
200	d	0.141933
200	o	0.067937
200	i	0.043148
200	r	0.005966
200	a	0.068773
200	h	0.199566
200	t	0.183157
200	n	0.044230
200	s	0.025229
200	e	0.220062
201	d	0.055612
201	o	0.034796
201	i	0.184582
201	r	0.038562
201	a	0.045445
201	h	0.080981
201	t	0.205402
201	n	0.044923
201	s	0.044756
201	e	0.264941
202	d	0.148290
202	o	0.068209
202	i	0.105555
202	r	0.026984
202	a	0.191322
202	h	0.032182
202	t	0.124876
202	n	0.142500
202	s	0.144786
202	e	0.015297
203	d	0.110653
203	o	0.274722
203	i	0.040873
203	r	0.043985
203	a	0.039241
203	h	0.170096
203	t	0.028642
203	n	0.066541
203	s	0.155323
203	e	0.069924
204	d	0.187662
204	o	0.000246
204	i	0.172628
204	r	0.097322
204	a	0.062504
204	h	0.066601
204	t	0.177106
204	n	0.044058
204	s	0.092404
204	e	0.099470
205	d	0.001779
205	o	0.108597
205	i	0.080154
205	r	0.117867
205	a	0.189281
205	h	0.023198
205	t	0.124908
205	n	0.184653
205	s	0.110988
205	e	0.058575
206	d	0.159098
206	o	0.128073
206	i	0.004009
206	r	0.035336
206	a	0.154060
206	h	0.150984
206	t	0.066480
206	n	0.040405
206	s	0.179392
206	e	0.082164
207	d	0.095404
207	o	0.138230
207	i	0.078523
207	r	0.139141
207	a	0.032061
207	h	0.133022
207	t	0.027326
207	n	0.064087
207	s	0.177125
207	e	0.115080
208	d	0.018190
208	o	0.021466
208	i	0.130955
208	r	0.268397
208	a	0.134717
208	h	0.180887
208	t	0.014836
208	n	0.016879
208	s	0.081178
208	e	0.132496
209	d	0.170249
209	o	0.059197
209	i	0.163859
209	r	0.060693
209	a	0.095495
209	h	0.034752
209	t	0.050603
209	n	0.050114
209	s	0.169905
209	e	0.145132
210	d	0.175147
210	o	0.058489
210	i	0.073845
210	r	0.025005
210	a	0.039529
210	h	0.116882
210	t	0.174362
210	n	0.062499
210	s	0.063837
210	e	0.210404
211	d	0.115431
211	o	0.016798
211	i	0.173904
211	r	0.095643
211	a	0.116852
211	h	0.041455
211	t	0.205790
211	n	0.013834
211	s	0.076649
211	e	0.143645
212	d	0.162491
212	o	0.084410
212	i	0.034385
212	r	0.062665
212	a	0.153361
212	h	0.077098
212	t	0.059645
212	n	0.152586
212	s	0.138081
212	e	0.075276
213	d	0.026065
213	o	0.234095
213	i	0.101954
213	r	0.073348
213	a	0.040932
213	h	0.196154
213	t	0.028240
213	n	0.081091
213	s	0.119631
213	e	0.098489
214	d	0.209376
214	o	0.002327
214	i	0.235704
214	r	0.114078
214	a	0.063714
214	h	0.010385
214	t	0.214049
214	n	0.041632
214	s	0.073699
214	e	0.035035
215	d	0.091857
215	o	0.041418
215	i	0.090047
215	r	0.018519
215	a	0.271163
215	h	0.001379
215	t	0.098656
215	n	0.278518
215	s	0.107474
215	e	0.000968
216	d	0.120727
216	o	0.144401
216	i	0.030688
216	r	0.044857
216	a	0.126936
216	h	0.114966
216	t	0.098761
216	n	0.080283
216	s	0.173585
216	e	0.064796
217	d	0.005558
217	o	0.177155
217	i	0.009669
217	r	0.139339
217	a	0.075674
217	h	0.166570
217	t	0.006987
217	n	0.046120
217	s	0.183753
217	e	0.189175
218	d	0.078484
218	o	0.031168
218	i	0.026459
218	r	0.278703
218	a	0.069078
218	h	0.262854
218	t	0.095224
218	n	0.011205
218	s	0.043888
218	e	0.102937
219	d	0.138551
219	o	0.064741
219	i	0.161773
219	r	0.034647
219	a	0.135446
219	h	0.028514
219	t	0.091486
219	n	0.053645
219	s	0.154156
219	e	0.137040
220	d	0.171743
220	o	0.111012
220	i	0.020445
220	r	0.086296
220	a	0.059439
220	h	0.141182
220	t	0.138622
220	n	0.089609
220	s	0.006194
220	e	0.175459
221	d	0.017168
221	o	0.038533
221	i	0.173229
221	r	0.056186
221	a	0.072522
221	h	0.103260
221	t	0.204779
221	n	0.031506
221	s	0.042311
221	e	0.260508
222	d	0.126446
222	o	0.043796
222	i	0.060749
222	r	0.085683
222	a	0.150673
222	h	0.029269
222	t	0.087973
222	n	0.151801
222	s	0.184059
222	e	0.079550
223	d	0.058207
223	o	0.210263
223	i	0.050678
223	r	0.041555
223	a	0.110770
223	h	0.200552
223	t	0.072054
223	n	0.022153
223	s	0.170716
223	e	0.063053
224	d	0.127720
224	o	0.103798
224	i	0.227930
224	r	0.052887
224	a	0.093846
224	h	0.079945
224	t	0.142687
224	n	0.073712
224	s	0.071446
224	e	0.026028
225	d	0.059173
225	o	0.007002
225	i	0.133879
225	r	0.045906
225	a	0.205293
225	h	0.112239
225	t	0.093391
225	n	0.190572
225	s	0.080723
225	e	0.071821
226	d	0.123758
226	o	0.135788
226	i	0.054172
226	r	0.074256
226	a	0.157945
226	h	0.158005
226	t	0.017994
226	n	0.079644
226	s	0.183846
226	e	0.014593
227	d	0.044759
227	o	0.110467
227	i	0.047184
227	r	0.137021
227	a	0.076195
227	h	0.162536
227	t	0.020553
227	n	0.071448
227	s	0.150891
227	e	0.178946
228	d	0.066280
228	o	0.108127
228	i	0.001304
228	r	0.233776
228	a	0.030788
228	h	0.244118
228	t	0.093692
228	n	0.042497
228	s	0.111396
228	e	0.068022
229	d	0.171435
229	o	0.026836
229	i	0.153761
229	r	0.066636
229	a	0.151641
229	h	0.059305
229	t	0.053944
229	n	0.051487
229	s	0.137876
229	e	0.127079
230	d	0.196584
230	o	0.021830
230	i	0.095822
230	r	0.065227
230	a	0.045378
230	h	0.168522
230	t	0.171253
230	n	0.006398
230	s	0.037892
230	e	0.191094
231	d	0.014688
231	o	0.045251
231	i	0.171176
231	r	0.060927
231	a	0.050834
231	h	0.053427
231	t	0.221602
231	n	0.131785
231	s	0.032687
231	e	0.217623
232	d	0.230998
232	o	0.024912
232	i	0.038717
232	r	0.055675
232	a	0.224299
232	h	0.014468
232	t	0.043548
232	n	0.202869
232	s	0.134321
232	e	0.030192
233	d	0.079393
233	o	0.221780
233	i	0.038356
233	r	0.007632
233	a	0.089007
233	h	0.154357
233	t	0.064635
233	n	0.084247
233	s	0.215736
233	e	0.044857
234	d	0.143303
234	o	0.107973
234	i	0.235481
234	r	0.041434
234	a	0.043791
234	h	0.008015
234	t	0.211646
234	n	0.092183
234	s	0.057380
234	e	0.058793
235	d	0.056545
235	o	0.056558
235	i	0.009262
235	r	0.052737
235	a	0.156300
235	h	0.133575
235	t	0.123331
235	n	0.232941
235	s	0.125730
235	e	0.053020
236	d	0.171897
236	o	0.152971
236	i	0.044718
236	r	0.030962
236	a	0.144419
236	h	0.177255
236	t	0.070125
236	n	0.008246
236	s	0.136278
236	e	0.063129
237	d	0.023778
237	o	0.124998
237	i	0.096781
237	r	0.140397
237	a	0.015828
237	h	0.164127
237	t	0.047697
237	n	0.006300
237	s	0.191159
237	e	0.188937
238	d	0.110438
238	o	0.020903
238	i	0.091797
238	r	0.265401
238	a	0.073398
238	h	0.271929
238	t	0.096546
238	n	0.020380
238	s	0.037104
238	e	0.012104
239	d	0.197275
239	o	0.013343
239	i	0.116489
239	r	0.070937
239	a	0.166538
239	h	0.061064
239	t	0.067879
239	n	0.027791
239	s	0.102185
239	e	0.176499
240	d	0.123817
240	o	0.043124
240	i	0.022117
240	r	0.042631
240	a	0.068025
240	h	0.207007
240	t	0.212637
240	n	0.023393
240	s	0.045670
240	e	0.211579
241	d	0.032544
241	o	0.023399
241	i	0.147897
241	r	0.001307
241	a	0.020691
241	h	0.106696
241	t	0.305755
241	n	0.095467
241	s	0.060311
241	e	0.205934
242	d	0.194620
242	o	0.004083
242	i	0.004995
242	r	0.024709
242	a	0.217607
242	h	0.057583
242	t	0.083485
242	n	0.193912
242	s	0.148408
242	e	0.070597
243	d	0.028545
243	o	0.253924
243	i	0.093214
243	r	0.066167
243	a	0.107835
243	h	0.217382
243	t	0.008769
243	n	0.004326
243	s	0.218189
243	e	0.001649
244	d	0.158683
244	o	0.027863
244	i	0.303201
244	r	0.055056
244	a	0.010788
244	h	0.083189
244	t	0.167805
244	n	0.072208
244	s	0.115955
244	e	0.005251
245	d	0.044678
245	o	0.076987
245	i	0.090588
245	r	0.039662
245	a	0.213399
245	h	0.022790
245	t	0.009912
245	n	0.304817
245	s	0.071339
245	e	0.125828
246	d	0.130759
246	o	0.156415
246	i	0.035409
246	r	0.029957
246	a	0.178258
246	h	0.102129
246	t	0.046495
246	n	0.049215
246	s	0.199419
246	e	0.071944
247	d	0.072103
247	o	0.111853
247	i	0.006443
247	r	0.150527
247	a	0.067471
247	h	0.135775
247	t	0.059351
247	n	0.056621
247	s	0.173239
247	e	0.166618
248	d	0.000242
248	o	0.115902
248	i	0.091820
248	r	0.232325
248	a	0.110115
248	h	0.181351
248	t	0.068672
248	n	0.052727
248	s	0.083060
248	e	0.063786
249	d	0.215077
249	o	0.030512
249	i	0.159986
249	r	0.087268
249	a	0.105094
249	h	0.060572
249	t	0.029498
249	n	0.022250
249	s	0.118247
249	e	0.171497
250	d	0.148139
250	o	0.092431
250	i	0.008976
250	r	0.062950
250	a	0.065428
250	h	0.150243
250	t	0.172156
250	n	0.053759
250	s	0.013970
250	e	0.231949
251	d	0.006086
251	o	0.063466
251	i	0.218894
251	r	0.082861
251	a	0.009445
251	h	0.054629
251	t	0.284583
251	n	0.087839
251	s	0.044491
251	e	0.147706
252	d	0.146009
252	o	0.078650
252	i	0.038104
252	r	0.071351
252	a	0.162050
252	h	0.098553
252	t	0.039500
252	n	0.204256
252	s	0.119841
252	e	0.041686
253	d	0.087177
253	o	0.237577
253	i	0.046472
253	r	0.045196
253	a	0.030601
253	h	0.194826
253	t	0.053910
253	n	0.099823
253	s	0.153901
253	e	0.050517
254	d	0.175877
254	o	0.057642
254	i	0.251928
254	r	0.072189
254	a	0.061772
254	h	0.103111
254	t	0.140711
254	n	0.038740
254	s	0.004337
254	e	0.093692
255	d	0.122180
255	o	0.034934
255	i	0.071470
255	r	0.089682
255	a	0.230121
255	h	0.010124
255	t	0.032833
255	n	0.290803
255	s	0.073547
255	e	0.044307
256	d	0.188391
256	o	0.161635
256	i	0.039885
256	r	0.046377
256	a	0.130122
256	h	0.191024
256	t	0.000823
256	n	0.034687
256	s	0.199020
256	e	0.008037
257	d	0.015046
257	o	0.150399
257	i	0.089791
257	r	0.104715
257	a	0.078245
257	h	0.218645
257	t	0.025674
257	n	0.044411
257	s	0.104586
257	e	0.168487
258	d	0.076117
258	o	0.057230
258	i	0.015693
258	r	0.288770
258	a	0.006312
258	h	0.251027
258	t	0.070853
258	n	0.109240
258	s	0.098708
258	e	0.026050
259	d	0.147977
259	o	0.065764
259	i	0.157507
259	r	0.074425
259	a	0.136564
259	h	0.030148
259	t	0.054118
259	n	0.037242
259	s	0.134355
259	e	0.161901
260	d	0.177681
260	o	0.088005
260	i	0.048828
260	r	0.023897
260	a	0.048027
260	h	0.138943
260	t	0.169427
260	n	0.058768
260	s	0.054051
260	e	0.192372
261	d	0.051219
261	o	0.066984
261	i	0.244096
261	r	0.059245
261	a	0.020868
261	h	0.038286
261	t	0.174530
261	n	0.065382
261	s	0.040855
261	e	0.238535
262	d	0.141119
262	o	0.095739
262	i	0.011191
262	r	0.004934
262	a	0.238557
262	h	0.023340
262	t	0.077245
262	n	0.158535
262	s	0.199103
262	e	0.050238
263	d	0.082803
263	o	0.195576
263	i	0.014718
263	r	0.055143
263	a	0.064582
263	h	0.136716
263	t	0.069084
263	n	0.100208
263	s	0.190481
263	e	0.090689
264	d	0.214833
264	o	0.015087
264	i	0.157372
264	r	0.022052
264	a	0.034205
264	h	0.101998
264	t	0.220587
264	n	0.075596
264	s	0.104134
264	e	0.054136
265	d	0.052844
265	o	0.138392
265	i	0.032893
265	r	0.000153
265	a	0.255455
265	h	0.096844
265	t	0.043013
265	n	0.215408
265	s	0.067313
265	e	0.097685
266	d	0.163255
266	o	0.144279
266	i	0.037269
266	r	0.045884
266	a	0.135400
266	h	0.096920
266	t	0.041063
266	n	0.050290
266	s	0.199727
266	e	0.085913
267	d	0.008052
267	o	0.164751
267	i	0.026768
267	r	0.172911
267	a	0.011292
267	h	0.162231
267	t	0.095730
267	n	0.012752
267	s	0.178302
267	e	0.167212
268	d	0.008908
268	o	0.094509
268	i	0.089287
268	r	0.245037
268	a	0.042144
268	h	0.218412
268	t	0.093597
268	n	0.050468
268	s	0.059432
268	e	0.098207
269	d	0.122108
269	o	0.059592
269	i	0.160436
269	r	0.074844
269	a	0.158399
269	h	0.058645
269	t	0.062875
269	n	0.024450
269	s	0.171444
269	e	0.107206
270	d	0.227538
270	o	0.004176
270	i	0.006882
270	r	0.084218
270	a	0.025338
270	h	0.153362
270	t	0.191550
270	n	0.018462
270	s	0.044619
270	e	0.243854
271	d	0.042063
271	o	0.067652
271	i	0.120801
271	r	0.093871
271	a	0.097413
271	h	0.028035
271	t	0.226598
271	n	0.096536
271	s	0.010297
271	e	0.216734
272	d	0.131014
272	o	0.071210
272	i	0.091294
272	r	0.096157
272	a	0.178767
272	h	0.043010
272	t	0.103184
272	n	0.118483
272	s	0.164819
272	e	0.002064
273	d	0.091522
273	o	0.249605
273	i	0.097915
273	r	0.017659
273	a	0.037593
273	h	0.136528
273	t	0.054044
273	n	0.093983
273	s	0.160872
273	e	0.060278
274	d	0.214058
274	o	0.092286
274	i	0.243292
274	r	0.069394
274	a	0.059523
274	h	0.020179
274	t	0.137186
274	n	0.103627
274	s	0.020223
274	e	0.040232
275	d	0.010307
275	o	0.129205
275	i	0.059318
275	r	0.037656
275	a	0.262369
275	h	0.076651
275	t	0.009013
275	n	0.218103
275	s	0.105509
275	e	0.091869
276	d	0.114590
276	o	0.170723
276	i	0.082206
276	r	0.051197
276	a	0.197656
276	h	0.132361
276	t	0.047082
276	n	0.011354
276	s	0.165938
276	e	0.026892
277	d	0.007056
277	o	0.145139
277	i	0.065684
277	r	0.192263
277	a	0.075189
277	h	0.184318
277	t	0.003372
277	n	0.048956
277	s	0.148647
277	e	0.129376
278	d	0.028419
278	o	0.045646
278	i	0.069532
278	r	0.291738
278	a	0.000566
278	h	0.154756
278	t	0.121177
278	n	0.069444
278	s	0.102180
278	e	0.116541
279	d	0.142745
279	o	0.056865
279	i	0.179053
279	r	0.043474
279	a	0.183693
279	h	0.002921
279	t	0.032004
279	n	0.092477
279	s	0.132807
279	e	0.133962
280	d	0.149110
280	o	0.057315
280	i	0.015764
280	r	0.063483
280	a	0.029992
280	h	0.139923
280	t	0.191148
280	n	0.083114
280	s	0.090402
280	e	0.179749
281	d	0.055613
281	o	0.088659
281	i	0.167006
281	r	0.090533
281	a	0.018720
281	h	0.015549
281	t	0.226576
281	n	0.049777
281	s	0.097167
281	e	0.190400
282	d	0.122512
282	o	0.062871
282	i	0.039474
282	r	0.003234
282	a	0.182219
282	h	0.077856
282	t	0.088570
282	n	0.131052
282	s	0.215612
282	e	0.076600
283	d	0.056497
283	o	0.221271
283	i	0.080718
283	r	0.089542
283	a	0.008010
283	h	0.136261
283	t	0.090806
283	n	0.080785
283	s	0.201549
283	e	0.034562
284	d	0.181063
284	o	0.044970
284	i	0.256758
284	r	0.003351
284	a	0.031173
284	h	0.020087
284	t	0.175201
284	n	0.013606
284	s	0.136655
284	e	0.137136
285	d	0.082906
285	o	0.048506
285	i	0.073521
285	r	0.004599
285	a	0.287698
285	h	0.111508
285	t	0.031624
285	n	0.250132
285	s	0.094112
285	e	0.015394
286	d	0.140693
286	o	0.164395
286	i	0.095717
286	r	0.010668
286	a	0.136359
286	h	0.225773
286	t	0.004306
286	n	0.038412
286	s	0.177691
286	e	0.005986
287	d	0.092492
287	o	0.189250
287	i	0.014868
287	r	0.116379
287	a	0.033119
287	h	0.128436
287	t	0.070792
287	n	0.039349
287	s	0.181890
287	e	0.133425
288	d	0.002878
288	o	0.103534
288	i	0.102922
288	r	0.270542
288	a	0.030372
288	h	0.214261
288	t	0.024955
288	n	0.070982
288	s	0.098484
288	e	0.081070
289	d	0.186973
289	o	0.000954
289	i	0.150302
289	r	0.030355
289	a	0.165123
289	h	0.034532
289	t	0.091774
289	n	0.012905
289	s	0.193619
289	e	0.133462
290	d	0.184109
290	o	0.093881
290	i	0.079836
290	r	0.005418
290	a	0.011085
290	h	0.109385
290	t	0.164021
290	n	0.080431
290	s	0.093395
290	e	0.178440
291	d	0.073489
291	o	0.041453
291	i	0.213793
291	r	0.034764
291	a	0.014466
291	h	0.109690
291	t	0.250411
291	n	0.080484
291	s	0.011969
291	e	0.169480
292	d	0.182257
292	o	0.046977
292	i	0.018244
292	r	0.039724
292	a	0.201638
292	h	0.002417
292	t	0.042457
292	n	0.182701
292	s	0.177578
292	e	0.106006
293	d	0.004204
293	o	0.229309
293	i	0.019280
293	r	0.009570
293	a	0.068195
293	h	0.214427
293	t	0.046935
293	n	0.014443
293	s	0.256303
293	e	0.137337
294	d	0.222288
294	o	0.005674
294	i	0.222456
294	r	0.046681
294	a	0.027066
294	h	0.096423
294	t	0.175974
294	n	0.079531
294	s	0.020662
294	e	0.103244
295	d	0.091009
295	o	0.064964
295	i	0.135965
295	r	0.002509
295	a	0.242624
295	h	0.008318
295	t	0.003494
295	n	0.307051
295	s	0.127784
295	e	0.016283
296	d	0.110555
296	o	0.166555
296	i	0.079605
296	r	0.008252
296	a	0.141994
296	h	0.178383
296	t	0.030872
296	n	0.066892
296	s	0.196903
296	e	0.019991
297	d	0.066256
297	o	0.177711
297	i	0.063471
297	r	0.103539
297	a	0.030425
297	h	0.161157
297	t	0.067094
297	n	0.054701
297	s	0.126397
297	e	0.149248
298	d	0.067684
298	o	0.028128
298	i	0.028023
298	r	0.271190
298	a	0.125809
298	h	0.231574
298	t	0.061112
298	n	0.070911
298	s	0.027658
298	e	0.087910
299	d	0.232712
299	o	0.038734
299	i	0.110719
299	r	0.005719
299	a	0.148519
299	h	0.007483
299	t	0.067876
299	n	0.081570
299	s	0.170418
299	e	0.136250
300	d	0.197606
300	o	0.066269
300	i	0.082951
300	r	0.042323
300	a	0.062340
300	h	0.133723
300	t	0.120666
300	n	0.054395
300	s	0.099977
300	e	0.139751
301	d	0.101668
301	o	0.012566
301	i	0.196065
301	r	0.089520
301	a	0.032586
301	h	0.048071
301	t	0.177076
301	n	0.078771
301	s	0.086459
301	e	0.177219
302	d	0.138659
302	o	0.035047
302	i	0.012298
302	r	0.029667
302	a	0.205072
302	h	0.056068
302	t	0.042016
302	n	0.215738
302	s	0.158173
302	e	0.107261
303	d	0.039157
303	o	0.234342
303	i	0.012602
303	r	0.104588
303	a	0.000673
303	h	0.246871
303	t	0.098553
303	n	0.049042
303	s	0.171689
303	e	0.042482
304	d	0.160342
304	o	0.087218
304	i	0.271127
304	r	0.106409
304	a	0.054783
304	h	0.024508
304	t	0.190740
304	n	0.053474
304	s	0.030175
304	e	0.021224
305	d	0.000161
305	o	0.081185
305	i	0.025412
305	r	0.107194
305	a	0.187957
305	h	0.100643
305	t	0.087551
305	n	0.250802
305	s	0.044614
305	e	0.114480
306	d	0.136946
306	o	0.196017
306	i	0.075616
306	r	0.050399
306	a	0.133570
306	h	0.133702
306	t	0.043759
306	n	0.023139
306	s	0.175073
306	e	0.031780
307	d	0.034063
307	o	0.118740
307	i	0.048301
307	r	0.182366
307	a	0.004988
307	h	0.201135
307	t	0.079601
307	n	0.033141
307	s	0.177489
307	e	0.120176
308	d	0.075836
308	o	0.131253
308	i	0.089452
308	r	0.219764
308	a	0.011491
308	h	0.208628
308	t	0.129811
308	n	0.083838
308	s	0.039281
308	e	0.010646
309	d	0.187253
309	o	0.038910
309	i	0.107303
309	r	0.041208
309	a	0.146619
309	h	0.020620
309	t	0.055652
309	n	0.068813
309	s	0.145920
309	e	0.187702
310	d	0.239066
310	o	0.063441
310	i	0.024906
310	r	0.011086
310	a	0.022320
310	h	0.140344
310	t	0.151410
310	n	0.086548
310	s	0.032284
310	e	0.228596
